지역구,지역동,업종,점포수,,,,,,,,,,,,,,,,
도봉구,창1동,한식음식점,75,,,,,,,,,,,,,,,,
도봉구,창2동,한식음식점,74,,,,,,,,,,,,,,,,
도봉구,창3동,한식음식점,74,,,,,,,,,,,,,,,,
도봉구,창4동,한식음식점,86,,,,,,,,,,,,,,,,
도봉구,창5동,한식음식점,98,,,,,,,,,,,,,,,,
도봉구,도봉1동,한식음식점,233,,,,,,,,,,,,,,,,
도봉구,도봉2동,한식음식점,95,,,,,,,,,,,,,,,,
도봉구,쌍문1동,한식음식점,44,,,,,,,,,,,,,,,,
도봉구,쌍문2동,한식음식점,96,,,,,,,,,,,,,,,,
도봉구,쌍문3동,한식음식점,74,,,,,,,,,,,,,,,,
도봉구,쌍문4동,한식음식점,13,,,,,,,,,,,,,,,,
도봉구,방학1동,한식음식점,247,,,,,,,,,,,,,,,,
도봉구,방학2동,한식음식점,85,,,,,,,,,,,,,,,,
도봉구,방학3동,한식음식점,48,,,,,,,,,,,,,,,,
노원구,월계1동,한식음식점,158,,,,,,,,,,,,,,,,
노원구,월계2동,한식음식점,35,,,,,,,,,,,,,,,,
노원구,월계3동,한식음식점,25,,,,,,,,,,,,,,,,
노원구,공릉1동,한식음식점,254,,,,,,,,,,,,,,,,
노원구,공릉2동,한식음식점,134,,,,,,,,,,,,,,,,
노원구,하계1동,한식음식점,77,,,,,,,,,,,,,,,,
노원구,하계2동,한식음식점,14,,,,,,,,,,,,,,,,
노원구,중계본동,한식음식점,65,,,,,,,,,,,,,,,,
노원구,중계1동,한식음식점,41,,,,,,,,,,,,,,,,
노원구,중계4동,한식음식점,108,,,,,,,,,,,,,,,,
노원구,중계2.3동,한식음식점,59,,,,,,,,,,,,,,,,
노원구,상계1동,한식음식점,188,,,,,,,,,,,,,,,,
노원구,상계2동,한식음식점,274,,,,,,,,,,,,,,,,
노원구,상계3.4동,한식음식점,111,,,,,,,,,,,,,,,,
노원구,상계5동,한식음식점,98,,,,,,,,,,,,,,,,
노원구,상계6.7동,한식음식점,127,,,,,,,,,,,,,,,,
노원구,상계8동,한식음식점,15,,,,,,,,,,,,,,,,
노원구,상계9동,한식음식점,26,,,,,,,,,,,,,,,,
노원구,상계10동,한식음식점,7,,,,,,,,,,,,,,,,
은평구,녹번동,한식음식점,150,,,,,,,,,,,,,,,,
은평구,불광1동,한식음식점,106,,,,,,,,,,,,,,,,
은평구,불광2동,한식음식점,166,,,,,,,,,,,,,,,,
은평구,갈현1동,한식음식점,181,,,,,,,,,,,,,,,,
은평구,갈현2동,한식음식점,149,,,,,,,,,,,,,,,,
은평구,구산동,한식음식점,52,,,,,,,,,,,,,,,,
은평구,대조동,한식음식점,210,,,,,,,,,,,,,,,,
은평구,응암1동,한식음식점,111,,,,,,,,,,,,,,,,
은평구,응암2동,한식음식점,26,,,,,,,,,,,,,,,,
은평구,응암3동,한식음식점,223,,,,,,,,,,,,,,,,
은평구,역촌동,한식음식점,182,,,,,,,,,,,,,,,,
은평구,신사1동,한식음식점,79,,,,,,,,,,,,,,,,
은평구,신사2동,한식음식점,33,,,,,,,,,,,,,,,,
은평구,증산동,한식음식점,90,,,,,,,,,,,,,,,,
은평구,수색동,한식음식점,38,,,,,,,,,,,,,,,,
은평구,진관동,한식음식점,143,,,,,,,,,,,,,,,,
서대문구,천연동,한식음식점,78,,,,,,,,,,,,,,,,
서대문구,북아현동,한식음식점,38,,,,,,,,,,,,,,,,
서대문구,충현동,한식음식점,194,,,,,,,,,,,,,,,,
서대문구,신촌동,한식음식점,427,,,,,,,,,,,,,,,,
서대문구,연희동,한식음식점,144,,,,,,,,,,,,,,,,
서대문구,홍제1동,한식음식점,83,,,,,,,,,,,,,,,,
서대문구,홍제3동,한식음식점,113,,,,,,,,,,,,,,,,
서대문구,홍제2동,한식음식점,39,,,,,,,,,,,,,,,,
서대문구,홍은1동,한식음식점,70,,,,,,,,,,,,,,,,
서대문구,홍은2동,한식음식점,84,,,,,,,,,,,,,,,,
서대문구,남가좌1동,한식음식점,70,,,,,,,,,,,,,,,,
서대문구,남가좌2동,한식음식점,116,,,,,,,,,,,,,,,,
서대문구,북가좌1동,한식음식점,21,,,,,,,,,,,,,,,,
서대문구,북가좌2동,한식음식점,105,,,,,,,,,,,,,,,,
마포구,아현동,한식음식점,254,,,,,,,,,,,,,,,,
마포구,공덕동,한식음식점,97,,,,,,,,,,,,,,,,
마포구,도화동,한식음식점,170,,,,,,,,,,,,,,,,
마포구,용강동,한식음식점,200,,,,,,,,,,,,,,,,
마포구,대흥동,한식음식점,126,,,,,,,,,,,,,,,,
마포구,염리동,한식음식점,62,,,,,,,,,,,,,,,,
마포구,신수동,한식음식점,82,,,,,,,,,,,,,,,,
마포구,서강동,한식음식점,151,,,,,,,,,,,,,,,,
마포구,서교동,한식음식점,759,,,,,,,,,,,,,,,,
마포구,합정동,한식음식점,178,,,,,,,,,,,,,,,,
마포구,망원1동,한식음식점,149,,,,,,,,,,,,,,,,
마포구,망원2동,한식음식점,97,,,,,,,,,,,,,,,,
마포구,연남동,한식음식점,138,,,,,,,,,,,,,,,,
마포구,성산1동,한식음식점,98,,,,,,,,,,,,,,,,
마포구,성산2동,한식음식점,95,,,,,,,,,,,,,,,,
마포구,상암동,한식음식점,274,,,,,,,,,,,,,,,,
양천구,목1동,한식음식점,202,,,,,,,,,,,,,,,,
양천구,목2동,한식음식점,76,,,,,,,,,,,,,,,,
양천구,목3동,한식음식점,86,,,,,,,,,,,,,,,,
양천구,목4동,한식음식점,112,,,,,,,,,,,,,,,,
양천구,목5동,한식음식점,64,,,,,,,,,,,,,,,,
양천구,신월1동,한식음식점,136,,,,,,,,,,,,,,,,
양천구,신월2동,한식음식점,45,,,,,,,,,,,,,,,,
양천구,신월3동,한식음식점,62,,,,,,,,,,,,,,,,
양천구,신월4동,한식음식점,77,,,,,,,,,,,,,,,,
양천구,신월5동,한식음식점,73,,,,,,,,,,,,,,,,
양천구,신월6동,한식음식점,37,,,,,,,,,,,,,,,,
양천구,신월7동,한식음식점,79,,,,,,,,,,,,,,,,
양천구,신정1동,한식음식점,93,,,,,,,,,,,,,,,,
양천구,신정2동,한식음식점,78,,,,,,,,,,,,,,,,
양천구,신정3동,한식음식점,84,,,,,,,,,,,,,,,,
양천구,신정4동,한식음식점,189,,,,,,,,,,,,,,,,
양천구,신정6동,한식음식점,16,,,,,,,,,,,,,,,,
양천구,신정7동,한식음식점,48,,,,,,,,,,,,,,,,
강서구,염창동,한식음식점,104,,,,,,,,,,,,,,,,
강서구,등촌1동,한식음식점,135,,,,,,,,,,,,,,,,
강서구,등촌2동,한식음식점,43,,,,,,,,,,,,,,,,
강서구,등촌3동,한식음식점,158,,,,,,,,,,,,,,,,
강서구,화곡1동,한식음식점,239,,,,,,,,,,,,,,,,
강서구,화곡2동,한식음식점,29,,,,,,,,,,,,,,,,
강서구,화곡3동,한식음식점,108,,,,,,,,,,,,,,,,
강서구,화곡4동,한식음식점,129,,,,,,,,,,,,,,,,
강서구,화곡본동,한식음식점,117,,,,,,,,,,,,,,,,
강서구,화곡6동,한식음식점,196,,,,,,,,,,,,,,,,
강서구,화곡8동,한식음식점,92,,,,,,,,,,,,,,,,
강서구,가양1동,한식음식점,441,,,,,,,,,,,,,,,,
강서구,가양2동,한식음식점,33,,,,,,,,,,,,,,,,
강서구,가양3동,한식음식점,16,,,,,,,,,,,,,,,,
강서구,발산1동,한식음식점,139,,,,,,,,,,,,,,,,
강서구,우장산동,한식음식점,93,,,,,,,,,,,,,,,,
강서구,공항동,한식음식점,156,,,,,,,,,,,,,,,,
강서구,방화1동,한식음식점,160,,,,,,,,,,,,,,,,
강서구,방화2동,한식음식점,123,,,,,,,,,,,,,,,,
강서구,방화3동,한식음식점,47,,,,,,,,,,,,,,,,
구로구,신도림동,한식음식점,136,,,,,,,,,,,,,,,,
구로구,구로1동,한식음식점,37,,,,,,,,,,,,,,,,
구로구,구로2동,한식음식점,272,,,,,,,,,,,,,,,,
구로구,구로3동,한식음식점,350,,,,,,,,,,,,,,,,
구로구,구로4동,한식음식점,181,,,,,,,,,,,,,,,,
구로구,구로5동,한식음식점,255,,,,,,,,,,,,,,,,
구로구,가리봉동,한식음식점,83,,,,,,,,,,,,,,,,
구로구,고척1동,한식음식점,130,,,,,,,,,,,,,,,,
구로구,고척2동,한식음식점,94,,,,,,,,,,,,,,,,
구로구,개봉1동,한식음식점,138,,,,,,,,,,,,,,,,
구로구,개봉2동,한식음식점,66,,,,,,,,,,,,,,,,
구로구,개봉3동,한식음식점,74,,,,,,,,,,,,,,,,
구로구,오류1동,한식음식점,101,,,,,,,,,,,,,,,,
구로구,오류2동,한식음식점,94,,,,,,,,,,,,,,,,
구로구,수궁동,한식음식점,73,,,,,,,,,,,,,,,,
금천구,가산동,한식음식점,513,,,,,,,,,,,,,,,,
금천구,독산1동,한식음식점,228,,,,,,,,,,,,,,,,
금천구,독산2동,한식음식점,93,,,,,,,,,,,,,,,,
금천구,독산3동,한식음식점,157,,,,,,,,,,,,,,,,
금천구,독산4동,한식음식점,93,,,,,,,,,,,,,,,,
금천구,시흥1동,한식음식점,272,,,,,,,,,,,,,,,,
금천구,시흥2동,한식음식점,8,,,,,,,,,,,,,,,,
금천구,시흥3동,한식음식점,79,,,,,,,,,,,,,,,,
금천구,시흥4동,한식음식점,42,,,,,,,,,,,,,,,,
금천구,시흥5동,한식음식점,75,,,,,,,,,,,,,,,,
영등포구,영등포본동,한식음식점,106,,,,,,,,,,,,,,,,
영등포구,영등포동,한식음식점,465,,,,,,,,,,,,,,,,
영등포구,여의동,한식음식점,782,,,,,,,,,,,,,,,,
영등포구,당산1동,한식음식점,269,,,,,,,,,,,,,,,,
영등포구,당산2동,한식음식점,156,,,,,,,,,,,,,,,,
영등포구,도림동,한식음식점,62,,,,,,,,,,,,,,,,
영등포구,문래동,한식음식점,264,,,,,,,,,,,,,,,,
영등포구,양평1동,한식음식점,146,,,,,,,,,,,,,,,,
영등포구,양평2동,한식음식점,152,,,,,,,,,,,,,,,,
영등포구,신길1동,한식음식점,101,,,,,,,,,,,,,,,,
영등포구,신길3동,한식음식점,68,,,,,,,,,,,,,,,,
영등포구,신길4동,한식음식점,31,,,,,,,,,,,,,,,,
영등포구,신길5동,한식음식점,36,,,,,,,,,,,,,,,,
영등포구,신길6동,한식음식점,96,,,,,,,,,,,,,,,,
영등포구,신길7동,한식음식점,42,,,,,,,,,,,,,,,,
영등포구,대림1동,한식음식점,88,,,,,,,,,,,,,,,,
영등포구,대림2동,한식음식점,79,,,,,,,,,,,,,,,,
영등포구,대림3동,한식음식점,124,,,,,,,,,,,,,,,,
동작구,노량진1동,한식음식점,173,,,,,,,,,,,,,,,,
동작구,노량진2동,한식음식점,111,,,,,,,,,,,,,,,,
동작구,상도1동,한식음식점,141,,,,,,,,,,,,,,,,
동작구,상도2동,한식음식점,99,,,,,,,,,,,,,,,,
동작구,상도3동,한식음식점,62,,,,,,,,,,,,,,,,
동작구,상도4동,한식음식점,67,,,,,,,,,,,,,,,,
동작구,흑석동,한식음식점,153,,,,,,,,,,,,,,,,
동작구,사당1동,한식음식점,183,,,,,,,,,,,,,,,,
동작구,사당2동,한식음식점,174,,,,,,,,,,,,,,,,
동작구,사당3동,한식음식점,66,,,,,,,,,,,,,,,,
동작구,사당4동,한식음식점,35,,,,,,,,,,,,,,,,
동작구,사당5동,한식음식점,26,,,,,,,,,,,,,,,,
동작구,대방동,한식음식점,93,,,,,,,,,,,,,,,,
동작구,신대방1동,한식음식점,69,,,,,,,,,,,,,,,,
동작구,신대방2동,한식음식점,125,,,,,,,,,,,,,,,,
관악구,보라매동,한식음식점,105,,,,,,,,,,,,,,,,
관악구,청림동,한식음식점,27,,,,,,,,,,,,,,,,
관악구,성현동,한식음식점,35,,,,,,,,,,,,,,,,
관악구,행운동,한식음식점,114,,,,,,,,,,,,,,,,
관악구,낙성대동,한식음식점,200,,,,,,,,,,,,,,,,
관악구,청룡동,한식음식점,165,,,,,,,,,,,,,,,,
관악구,은천동,한식음식점,153,,,,,,,,,,,,,,,,
관악구,중앙동,한식음식점,98,,,,,,,,,,,,,,,,
관악구,인헌동,한식음식점,97,,,,,,,,,,,,,,,,
관악구,남현동,한식음식점,98,,,,,,,,,,,,,,,,
관악구,서원동,한식음식점,180,,,,,,,,,,,,,,,,
관악구,신원동,한식음식점,89,,,,,,,,,,,,,,,,
관악구,서림동,한식음식점,73,,,,,,,,,,,,,,,,
관악구,신사동,한식음식점,105,,,,,,,,,,,,,,,,
관악구,신림동,한식음식점,213,,,,,,,,,,,,,,,,
관악구,난향동,한식음식점,12,,,,,,,,,,,,,,,,
관악구,조원동,한식음식점,179,,,,,,,,,,,,,,,,
관악구,대학동,한식음식점,176,,,,,,,,,,,,,,,,
관악구,삼성동,한식음식점,69,,,,,,,,,,,,,,,,
관악구,미성동,한식음식점,97,,,,,,,,,,,,,,,,
관악구,난곡동,한식음식점,49,,,,,,,,,,,,,,,,
서초구,서초1동,한식음식점,189,,,,,,,,,,,,,,,,
서초구,서초2동,한식음식점,224,,,,,,,,,,,,,,,,
서초구,서초3동,한식음식점,508,,,,,,,,,,,,,,,,
서초구,서초4동,한식음식점,195,,,,,,,,,,,,,,,,
서초구,잠원동,한식음식점,202,,,,,,,,,,,,,,,,
서초구,반포본동,한식음식점,28,,,,,,,,,,,,,,,,
서초구,반포1동,한식음식점,121,,,,,,,,,,,,,,,,
서초구,반포2동,한식음식점,9,,,,,,,,,,,,,,,,
서초구,반포3동,한식음식점,40,,,,,,,,,,,,,,,,
서초구,반포4동,한식음식점,161,,,,,,,,,,,,,,,,
서초구,방배본동,한식음식점,110,,,,,,,,,,,,,,,,
서초구,방배1동,한식음식점,117,,,,,,,,,,,,,,,,
서초구,방배2동,한식음식점,172,,,,,,,,,,,,,,,,
서초구,방배3동,한식음식점,47,,,,,,,,,,,,,,,,
서초구,방배4동,한식음식점,117,,,,,,,,,,,,,,,,
서초구,양재1동,한식음식점,239,,,,,,,,,,,,,,,,
서초구,양재2동,한식음식점,335,,,,,,,,,,,,,,,,
서초구,내곡동,한식음식점,53,,,,,,,,,,,,,,,,
강남구,신사동,한식음식점,295,,,,,,,,,,,,,,,,
강남구,논현1동,한식음식점,412,,,,,,,,,,,,,,,,
강남구,논현2동,한식음식점,472,,,,,,,,,,,,,,,,
강남구,압구정동,한식음식점,285,,,,,,,,,,,,,,,,
강남구,청담동,한식음식점,227,,,,,,,,,,,,,,,,
강남구,삼성1동,한식음식점,293,,,,,,,,,,,,,,,,
강남구,삼성2동,한식음식점,182,,,,,,,,,,,,,,,,
강남구,대치1동,한식음식점,56,,,,,,,,,,,,,,,,
강남구,대치2동,한식음식점,234,,,,,,,,,,,,,,,,
강남구,대치4동,한식음식점,299,,,,,,,,,,,,,,,,
강남구,역삼1동,한식음식점,1085,,,,,,,,,,,,,,,,
강남구,역삼2동,한식음식점,220,,,,,,,,,,,,,,,,
강남구,도곡1동,한식음식점,87,,,,,,,,,,,,,,,,
강남구,도곡2동,한식음식점,108,,,,,,,,,,,,,,,,
강남구,개포1동,한식음식점,4,,,,,,,,,,,,,,,,
강남구,개포2동,한식음식점,63,,,,,,,,,,,,,,,,
강남구,개포4동,한식음식점,103,,,,,,,,,,,,,,,,
강남구,세곡동,한식음식점,78,,,,,,,,,,,,,,,,
강남구,일원본동,한식음식점,18,,,,,,,,,,,,,,,,
강남구,일원1동,한식음식점,81,,,,,,,,,,,,,,,,
강남구,일원2동,한식음식점,28,,,,,,,,,,,,,,,,
강남구,수서동,한식음식점,95,,,,,,,,,,,,,,,,
송파구,풍납1동,한식음식점,66,,,,,,,,,,,,,,,,
송파구,풍납2동,한식음식점,67,,,,,,,,,,,,,,,,
송파구,거여1동,한식음식점,48,,,,,,,,,,,,,,,,
송파구,거여2동,한식음식점,54,,,,,,,,,,,,,,,,
송파구,마천1동,한식음식점,71,,,,,,,,,,,,,,,,
송파구,마천2동,한식음식점,107,,,,,,,,,,,,,,,,
송파구,방이1동,한식음식점,136,,,,,,,,,,,,,,,,
송파구,방이2동,한식음식점,312,,,,,,,,,,,,,,,,
송파구,오륜동,한식음식점,18,,,,,,,,,,,,,,,,
송파구,오금동,한식음식점,142,,,,,,,,,,,,,,,,
송파구,송파1동,한식음식점,148,,,,,,,,,,,,,,,,
송파구,송파2동,한식음식점,41,,,,,,,,,,,,,,,,
송파구,석촌동,한식음식점,242,,,,,,,,,,,,,,,,
송파구,삼전동,한식음식점,155,,,,,,,,,,,,,,,,
송파구,가락본동,한식음식점,294,,,,,,,,,,,,,,,,
송파구,가락1동,한식음식점,75,,,,,,,,,,,,,,,,
송파구,가락2동,한식음식점,120,,,,,,,,,,,,,,,,
송파구,문정1동,한식음식점,95,,,,,,,,,,,,,,,,
송파구,문정2동,한식음식점,293,,,,,,,,,,,,,,,,
송파구,장지동,한식음식점,79,,,,,,,,,,,,,,,,
송파구,위례동,한식음식점,48,,,,,,,,,,,,,,,,
송파구,잠실본동,한식음식점,358,,,,,,,,,,,,,,,,
송파구,잠실2동,한식음식점,24,,,,,,,,,,,,,,,,
송파구,잠실3동,한식음식점,48,,,,,,,,,,,,,,,,
송파구,잠실4동,한식음식점,8,,,,,,,,,,,,,,,,
송파구,잠실6동,한식음식점,148,,,,,,,,,,,,,,,,
송파구,잠실7동,한식음식점,4,,,,,,,,,,,,,,,,
강동구,강일동,한식음식점,32,,,,,,,,,,,,,,,,
강동구,상일동,한식음식점,84,,,,,,,,,,,,,,,,
강동구,명일1동,한식음식점,131,,,,,,,,,,,,,,,,
강동구,명일2동,한식음식점,59,,,,,,,,,,,,,,,,
강동구,고덕1동,한식음식점,41,,,,,,,,,,,,,,,,
강동구,고덕2동,한식음식점,55,,,,,,,,,,,,,,,,
강동구,암사1동,한식음식점,144,,,,,,,,,,,,,,,,
강동구,암사2동,한식음식점,64,,,,,,,,,,,,,,,,
강동구,암사3동,한식음식점,18,,,,,,,,,,,,,,,,
강동구,천호1동,한식음식점,103,,,,,,,,,,,,,,,,
강동구,천호2동,한식음식점,318,,,,,,,,,,,,,,,,
강동구,천호3동,한식음식점,142,,,,,,,,,,,,,,,,
강동구,성내1동,한식음식점,155,,,,,,,,,,,,,,,,
강동구,성내2동,한식음식점,148,,,,,,,,,,,,,,,,
강동구,성내3동,한식음식점,260,,,,,,,,,,,,,,,,
강동구,길동,한식음식점,333,,,,,,,,,,,,,,,,
강동구,둔촌1동,한식음식점,1,,,,,,,,,,,,,,,,
강동구,둔촌2동,한식음식점,116,,,,,,,,,,,,,,,,
종로구,청운효자동,PC방,2,,,,,,,,,,,,,,,,
종로구,사직동,PC방,1,,,,,,,,,,,,,,,,
종로구,삼청동,PC방,0,,,,,,,,,,,,,,,,
종로구,부암동,PC방,3,,,,,,,,,,,,,,,,
종로구,평창동,PC방,2,,,,,,,,,,,,,,,,
종로구,무악동,PC방,1,,,,,,,,,,,,,,,,
종로구,교남동,PC방,1,,,,,,,,,,,,,,,,
종로구,가회동,PC방,0,,,,,,,,,,,,,,,,
종로구,종로1.2.3.4가동,PC방,8,,,,,,,,,,,,,,,,
종로구,종로5.6가동,PC방,3,,,,,,,,,,,,,,,,
종로구,이화동,PC방,2,,,,,,,,,,,,,,,,
종로구,혜화동,PC방,11,,,,,,,,,,,,,,,,
종로구,창신1동,PC방,5,,,,,,,,,,,,,,,,
종로구,창신2동,PC방,2,,,,,,,,,,,,,,,,
종로구,창신3동,PC방,0,,,,,,,,,,,,,,,,
종로구,숭인1동,PC방,1,,,,,,,,,,,,,,,,
종로구,숭인2동,PC방,4,,,,,,,,,,,,,,,,
중구,소공동,PC방,1,,,,,,,,,,,,,,,,
중구,회현동,PC방,0,,,,,,,,,,,,,,,,
중구,명동,PC방,2,,,,,,,,,,,,,,,,
중구,필동,PC방,4,,,,,,,,,,,,,,,,
중구,장충동,PC방,1,,,,,,,,,,,,,,,,
중구,광희동,PC방,4,,,,,,,,,,,,,,,,
중구,을지로동,PC방,1,,,,,,,,,,,,,,,,
중구,신당동,PC방,1,,,,,,,,,,,,,,,,
중구,다산동,PC방,1,,,,,,,,,,,,,,,,
중구,약수동,PC방,5,,,,,,,,,,,,,,,,
중구,청구동,PC방,2,,,,,,,,,,,,,,,,
중구,신당5동,PC방,4,,,,,,,,,,,,,,,,
중구,동화동,PC방,4,,,,,,,,,,,,,,,,
중구,황학동,PC방,0,,,,,,,,,,,,,,,,
중구,중림동,PC방,4,,,,,,,,,,,,,,,,
용산구,후암동,PC방,2,,,,,,,,,,,,,,,,
용산구,용산2가동,PC방,0,,,,,,,,,,,,,,,,
용산구,남영동,PC방,9,,,,,,,,,,,,,,,,
용산구,청파동,PC방,6,,,,,,,,,,,,,,,,
용산구,원효로1동,PC방,1,,,,,,,,,,,,,,,,
용산구,원효로2동,PC방,0,,,,,,,,,,,,,,,,
용산구,효창동,PC방,0,,,,,,,,,,,,,,,,
용산구,용문동,PC방,1,,,,,,,,,,,,,,,,
용산구,한강로동,PC방,0,,,,,,,,,,,,,,,,
용산구,이촌1동,PC방,2,,,,,,,,,,,,,,,,
용산구,이촌2동,PC방,0,,,,,,,,,,,,,,,,
용산구,이태원1동,PC방,0,,,,,,,,,,,,,,,,
용산구,이태원2동,PC방,0,,,,,,,,,,,,,,,,
용산구,한남동,PC방,4,,,,,,,,,,,,,,,,
용산구,서빙고동,PC방,0,,,,,,,,,,,,,,,,
용산구,보광동,PC방,2,,,,,,,,,,,,,,,,
성동구,왕십리2동,PC방,3,,,,,,,,,,,,,,,,
성동구,왕십리도선동,PC방,5,,,,,,,,,,,,,,,,
성동구,마장동,PC방,2,,,,,,,,,,,,,,,,
성동구,사근동,PC방,14,,,,,,,,,,,,,,,,
성동구,행당1동,PC방,1,,,,,,,,,,,,,,,,
성동구,행당2동,PC방,0,,,,,,,,,,,,,,,,
성동구,응봉동,PC방,1,,,,,,,,,,,,,,,,
성동구,금호1가동,PC방,2,,,,,,,,,,,,,,,,
성동구,금호2.3가동,PC방,1,,,,,,,,,,,,,,,,
성동구,금호4가동,PC방,4,,,,,,,,,,,,,,,,
성동구,옥수동,PC방,1,,,,,,,,,,,,,,,,
성동구,성수1가1동,PC방,3,,,,,,,,,,,,,,,,
성동구,성수1가2동,PC방,1,,,,,,,,,,,,,,,,
성동구,성수2가1동,PC방,7,,,,,,,,,,,,,,,,
성동구,성수2가3동,PC방,7,,,,,,,,,,,,,,,,
성동구,송정동,PC방,1,,,,,,,,,,,,,,,,
성동구,용답동,PC방,3,,,,,,,,,,,,,,,,
광진구,화양동,PC방,14,,,,,,,,,,,,,,,,
광진구,군자동,PC방,5,,,,,,,,,,,,,,,,
광진구,중곡1동,PC방,6,,,,,,,,,,,,,,,,
광진구,중곡2동,PC방,4,,,,,,,,,,,,,,,,
광진구,중곡3동,PC방,8,,,,,,,,,,,,,,,,
광진구,중곡4동,PC방,6,,,,,,,,,,,,,,,,
광진구,능동,PC방,3,,,,,,,,,,,,,,,,
광진구,광장동,PC방,1,,,,,,,,,,,,,,,,
광진구,자양1동,PC방,5,,,,,,,,,,,,,,,,
광진구,자양2동,PC방,6,,,,,,,,,,,,,,,,
광진구,자양3동,PC방,3,,,,,,,,,,,,,,,,
광진구,자양4동,PC방,6,,,,,,,,,,,,,,,,
광진구,구의1동,PC방,8,,,,,,,,,,,,,,,,
