지역구,지역동,업종,점포수,,,,,,,,,,,,,,,,
광진구,구의2동,PC방,4,,,,,,,,,,,,,,,,
광진구,구의3동,PC방,9,,,,,,,,,,,,,,,,
동대문구,용신동,PC방,6,,,,,,,,,,,,,,,,
동대문구,제기동,PC방,3,,,,,,,,,,,,,,,,
동대문구,전농1동,PC방,12,,,,,,,,,,,,,,,,
동대문구,전농2동,PC방,4,,,,,,,,,,,,,,,,
동대문구,답십리1동,PC방,5,,,,,,,,,,,,,,,,
동대문구,답십리2동,PC방,3,,,,,,,,,,,,,,,,
동대문구,장안1동,PC방,13,,,,,,,,,,,,,,,,
동대문구,장안2동,PC방,6,,,,,,,,,,,,,,,,
동대문구,청량리동,PC방,4,,,,,,,,,,,,,,,,
동대문구,회기동,PC방,9,,,,,,,,,,,,,,,,
동대문구,휘경1동,PC방,3,,,,,,,,,,,,,,,,
동대문구,휘경2동,PC방,3,,,,,,,,,,,,,,,,
동대문구,이문1동,PC방,14,,,,,,,,,,,,,,,,
동대문구,이문2동,PC방,1,,,,,,,,,,,,,,,,
중랑구,면목2동,PC방,2,,,,,,,,,,,,,,,,
중랑구,면목4동,PC방,0,,,,,,,,,,,,,,,,
중랑구,면목5동,PC방,3,,,,,,,,,,,,,,,,
중랑구,면목본동,PC방,5,,,,,,,,,,,,,,,,
중랑구,면목7동,PC방,4,,,,,,,,,,,,,,,,
중랑구,면목3.8동,PC방,14,,,,,,,,,,,,,,,,
중랑구,상봉1동,PC방,6,,,,,,,,,,,,,,,,
중랑구,상봉2동,PC방,15,,,,,,,,,,,,,,,,
중랑구,중화1동,PC방,0,,,,,,,,,,,,,,,,
중랑구,중화2동,PC방,5,,,,,,,,,,,,,,,,
중랑구,묵1동,PC방,4,,,,,,,,,,,,,,,,
중랑구,묵2동,PC방,2,,,,,,,,,,,,,,,,
중랑구,망우본동,PC방,8,,,,,,,,,,,,,,,,
중랑구,망우3동,PC방,2,,,,,,,,,,,,,,,,
중랑구,신내1동,PC방,8,,,,,,,,,,,,,,,,
중랑구,신내2동,PC방,1,,,,,,,,,,,,,,,,
성북구,성북동,PC방,2,,,,,,,,,,,,,,,,
성북구,삼선동,PC방,5,,,,,,,,,,,,,,,,
성북구,동선동,PC방,8,,,,,,,,,,,,,,,,
성북구,돈암1동,PC방,1,,,,,,,,,,,,,,,,
성북구,돈암2동,PC방,0,,,,,,,,,,,,,,,,
성북구,안암동,PC방,14,,,,,,,,,,,,,,,,
성북구,보문동,PC방,3,,,,,,,,,,,,,,,,
성북구,정릉1동,PC방,1,,,,,,,,,,,,,,,,
성북구,정릉2동,PC방,5,,,,,,,,,,,,,,,,
성북구,정릉3동,PC방,3,,,,,,,,,,,,,,,,
성북구,정릉4동,PC방,6,,,,,,,,,,,,,,,,
성북구,길음1동,PC방,4,,,,,,,,,,,,,,,,
성북구,길음2동,PC방,1,,,,,,,,,,,,,,,,
성북구,종암동,PC방,8,,,,,,,,,,,,,,,,
성북구,월곡1동,PC방,4,,,,,,,,,,,,,,,,
성북구,월곡2동,PC방,5,,,,,,,,,,,,,,,,
성북구,장위1동,PC방,3,,,,,,,,,,,,,,,,
성북구,장위2동,PC방,2,,,,,,,,,,,,,,,,
성북구,장위3동,PC방,2,,,,,,,,,,,,,,,,
성북구,석관동,PC방,4,,,,,,,,,,,,,,,,
강북구,삼양동,PC방,10,,,,,,,,,,,,,,,,
강북구,미아동,PC방,6,,,,,,,,,,,,,,,,
강북구,송중동,PC방,6,,,,,,,,,,,,,,,,
강북구,송천동,PC방,1,,,,,,,,,,,,,,,,
강북구,삼각산동,PC방,3,,,,,,,,,,,,,,,,
강북구,번1동,PC방,7,,,,,,,,,,,,,,,,
강북구,번2동,PC방,1,,,,,,,,,,,,,,,,
강북구,번3동,PC방,5,,,,,,,,,,,,,,,,
강북구,수유1동,PC방,4,,,,,,,,,,,,,,,,
강북구,수유2동,PC방,7,,,,,,,,,,,,,,,,
강북구,수유3동,PC방,11,,,,,,,,,,,,,,,,
강북구,우이동,PC방,3,,,,,,,,,,,,,,,,
강북구,인수동,PC방,1,,,,,,,,,,,,,,,,
도봉구,창1동,PC방,1,,,,,,,,,,,,,,,,
도봉구,창2동,PC방,4,,,,,,,,,,,,,,,,
도봉구,창3동,PC방,2,,,,,,,,,,,,,,,,
도봉구,창4동,PC방,8,,,,,,,,,,,,,,,,
도봉구,창5동,PC방,5,,,,,,,,,,,,,,,,
도봉구,도봉1동,PC방,4,,,,,,,,,,,,,,,,
도봉구,도봉2동,PC방,0,,,,,,,,,,,,,,,,
도봉구,쌍문1동,PC방,1,,,,,,,,,,,,,,,,
도봉구,쌍문2동,PC방,4,,,,,,,,,,,,,,,,
도봉구,쌍문3동,PC방,4,,,,,,,,,,,,,,,,
도봉구,쌍문4동,PC방,3,,,,,,,,,,,,,,,,
도봉구,방학1동,PC방,11,,,,,,,,,,,,,,,,
도봉구,방학2동,PC방,0,,,,,,,,,,,,,,,,
도봉구,방학3동,PC방,0,,,,,,,,,,,,,,,,
노원구,월계1동,PC방,13,,,,,,,,,,,,,,,,
노원구,월계2동,PC방,0,,,,,,,,,,,,,,,,
노원구,월계3동,PC방,2,,,,,,,,,,,,,,,,
노원구,공릉1동,PC방,8,,,,,,,,,,,,,,,,
노원구,공릉2동,PC방,9,,,,,,,,,,,,,,,,
노원구,하계1동,PC방,2,,,,,,,,,,,,,,,,
노원구,하계2동,PC방,2,,,,,,,,,,,,,,,,
노원구,중계본동,PC방,5,,,,,,,,,,,,,,,,
노원구,중계1동,PC방,4,,,,,,,,,,,,,,,,
노원구,중계4동,PC방,7,,,,,,,,,,,,,,,,
노원구,중계2.3동,PC방,1,,,,,,,,,,,,,,,,
노원구,상계1동,PC방,9,,,,,,,,,,,,,,,,
노원구,상계2동,PC방,15,,,,,,,,,,,,,,,,
노원구,상계3.4동,PC방,5,,,,,,,,,,,,,,,,
노원구,상계5동,PC방,8,,,,,,,,,,,,,,,,
노원구,상계6.7동,PC방,4,,,,,,,,,,,,,,,,
노원구,상계8동,PC방,1,,,,,,,,,,,,,,,,
노원구,상계9동,PC방,1,,,,,,,,,,,,,,,,
노원구,상계10동,PC방,0,,,,,,,,,,,,,,,,
은평구,녹번동,PC방,7,,,,,,,,,,,,,,,,
은평구,불광1동,PC방,3,,,,,,,,,,,,,,,,
은평구,불광2동,PC방,6,,,,,,,,,,,,,,,,
은평구,갈현1동,PC방,7,,,,,,,,,,,,,,,,
은평구,갈현2동,PC방,9,,,,,,,,,,,,,,,,
은평구,구산동,PC방,0,,,,,,,,,,,,,,,,
은평구,대조동,PC방,4,,,,,,,,,,,,,,,,
은평구,응암1동,PC방,4,,,,,,,,,,,,,,,,
은평구,응암2동,PC방,0,,,,,,,,,,,,,,,,
은평구,응암3동,PC방,8,,,,,,,,,,,,,,,,
은평구,역촌동,PC방,15,,,,,,,,,,,,,,,,
은평구,신사1동,PC방,7,,,,,,,,,,,,,,,,
은평구,신사2동,PC방,0,,,,,,,,,,,,,,,,
은평구,증산동,PC방,3,,,,,,,,,,,,,,,,
은평구,수색동,PC방,1,,,,,,,,,,,,,,,,
은평구,진관동,PC방,4,,,,,,,,,,,,,,,,
서대문구,천연동,PC방,2,,,,,,,,,,,,,,,,
서대문구,북아현동,PC방,0,,,,,,,,,,,,,,,,
서대문구,충현동,PC방,4,,,,,,,,,,,,,,,,
서대문구,신촌동,PC방,23,,,,,,,,,,,,,,,,
서대문구,연희동,PC방,5,,,,,,,,,,,,,,,,
서대문구,홍제1동,PC방,2,,,,,,,,,,,,,,,,
서대문구,홍제3동,PC방,1,,,,,,,,,,,,,,,,
서대문구,홍제2동,PC방,4,,,,,,,,,,,,,,,,
서대문구,홍은1동,PC방,3,,,,,,,,,,,,,,,,
서대문구,홍은2동,PC방,8,,,,,,,,,,,,,,,,
서대문구,남가좌1동,PC방,1,,,,,,,,,,,,,,,,
서대문구,남가좌2동,PC방,10,,,,,,,,,,,,,,,,
서대문구,북가좌1동,PC방,0,,,,,,,,,,,,,,,,
서대문구,북가좌2동,PC방,8,,,,,,,,,,,,,,,,
마포구,아현동,PC방,3,,,,,,,,,,,,,,,,
마포구,공덕동,PC방,3,,,,,,,,,,,,,,,,
마포구,도화동,PC방,3,,,,,,,,,,,,,,,,
마포구,용강동,PC방,3,,,,,,,,,,,,,,,,
마포구,대흥동,PC방,7,,,,,,,,,,,,,,,,
마포구,염리동,PC방,0,,,,,,,,,,,,,,,,
마포구,신수동,PC방,0,,,,,,,,,,,,,,,,
마포구,서강동,PC방,4,,,,,,,,,,,,,,,,
마포구,서교동,PC방,20,,,,,,,,,,,,,,,,
마포구,합정동,PC방,4,,,,,,,,,,,,,,,,
마포구,망원1동,PC방,4,,,,,,,,,,,,,,,,
마포구,망원2동,PC방,6,,,,,,,,,,,,,,,,
마포구,연남동,PC방,3,,,,,,,,,,,,,,,,
마포구,성산1동,PC방,5,,,,,,,,,,,,,,,,
마포구,성산2동,PC방,2,,,,,,,,,,,,,,,,
마포구,상암동,PC방,4,,,,,,,,,,,,,,,,
양천구,목1동,PC방,5,,,,,,,,,,,,,,,,
양천구,목2동,PC방,6,,,,,,,,,,,,,,,,
양천구,목3동,PC방,5,,,,,,,,,,,,,,,,
양천구,목4동,PC방,4,,,,,,,,,,,,,,,,
양천구,목5동,PC방,2,,,,,,,,,,,,,,,,
양천구,신월1동,PC방,5,,,,,,,,,,,,,,,,
양천구,신월2동,PC방,2,,,,,,,,,,,,,,,,
양천구,신월3동,PC방,0,,,,,,,,,,,,,,,,
양천구,신월4동,PC방,0,,,,,,,,,,,,,,,,
양천구,신월5동,PC방,4,,,,,,,,,,,,,,,,
양천구,신월6동,PC방,1,,,,,,,,,,,,,,,,
양천구,신월7동,PC방,4,,,,,,,,,,,,,,,,
양천구,신정1동,PC방,1,,,,,,,,,,,,,,,,
양천구,신정2동,PC방,3,,,,,,,,,,,,,,,,
양천구,신정3동,PC방,4,,,,,,,,,,,,,,,,
양천구,신정4동,PC방,12,,,,,,,,,,,,,,,,
양천구,신정6동,PC방,2,,,,,,,,,,,,,,,,
양천구,신정7동,PC방,4,,,,,,,,,,,,,,,,
강서구,염창동,PC방,5,,,,,,,,,,,,,,,,
강서구,등촌1동,PC방,5,,,,,,,,,,,,,,,,
강서구,등촌2동,PC방,4,,,,,,,,,,,,,,,,
강서구,등촌3동,PC방,7,,,,,,,,,,,,,,,,
강서구,화곡1동,PC방,12,,,,,,,,,,,,,,,,
강서구,화곡2동,PC방,3,,,,,,,,,,,,,,,,
강서구,화곡3동,PC방,8,,,,,,,,,,,,,,,,
강서구,화곡4동,PC방,8,,,,,,,,,,,,,,,,
강서구,화곡본동,PC방,4,,,,,,,,,,,,,,,,
강서구,화곡6동,PC방,8,,,,,,,,,,,,,,,,
강서구,화곡8동,PC방,6,,,,,,,,,,,,,,,,
강서구,가양1동,PC방,6,,,,,,,,,,,,,,,,
강서구,가양2동,PC방,4,,,,,,,,,,,,,,,,
강서구,가양3동,PC방,0,,,,,,,,,,,,,,,,
강서구,발산1동,PC방,4,,,,,,,,,,,,,,,,
강서구,우장산동,PC방,4,,,,,,,,,,,,,,,,
강서구,공항동,PC방,4,,,,,,,,,,,,,,,,
강서구,방화1동,PC방,7,,,,,,,,,,,,,,,,
강서구,방화2동,PC방,7,,,,,,,,,,,,,,,,
강서구,방화3동,PC방,3,,,,,,,,,,,,,,,,
구로구,신도림동,PC방,2,,,,,,,,,,,,,,,,
구로구,구로1동,PC방,2,,,,,,,,,,,,,,,,
구로구,구로2동,PC방,8,,,,,,,,,,,,,,,,
구로구,구로3동,PC방,7,,,,,,,,,,,,,,,,
구로구,구로4동,PC방,6,,,,,,,,,,,,,,,,
구로구,구로5동,PC방,8,,,,,,,,,,,,,,,,
구로구,가리봉동,PC방,5,,,,,,,,,,,,,,,,
구로구,고척1동,PC방,4,,,,,,,,,,,,,,,,
구로구,고척2동,PC방,2,,,,,,,,,,,,,,,,
구로구,개봉1동,PC방,6,,,,,,,,,,,,,,,,
구로구,개봉2동,PC방,4,,,,,,,,,,,,,,,,
구로구,개봉3동,PC방,3,,,,,,,,,,,,,,,,
구로구,오류1동,PC방,8,,,,,,,,,,,,,,,,
구로구,오류2동,PC방,4,,,,,,,,,,,,,,,,
구로구,수궁동,PC방,7,,,,,,,,,,,,,,,,
금천구,가산동,PC방,8,,,,,,,,,,,,,,,,
금천구,독산1동,PC방,7,,,,,,,,,,,,,,,,
금천구,독산2동,PC방,6,,,,,,,,,,,,,,,,
금천구,독산3동,PC방,12,,,,,,,,,,,,,,,,
금천구,독산4동,PC방,4,,,,,,,,,,,,,,,,
금천구,시흥1동,PC방,12,,,,,,,,,,,,,,,,
금천구,시흥2동,PC방,0,,,,,,,,,,,,,,,,
금천구,시흥3동,PC방,1,,,,,,,,,,,,,,,,
금천구,시흥4동,PC방,5,,,,,,,,,,,,,,,,
금천구,시흥5동,PC방,5,,,,,,,,,,,,,,,,
영등포구,영등포본동,PC방,4,,,,,,,,,,,,,,,,
영등포구,영등포동,PC방,10,,,,,,,,,,,,,,,,
영등포구,여의동,PC방,4,,,,,,,,,,,,,,,,
영등포구,당산1동,PC방,3,,,,,,,,,,,,,,,,
영등포구,당산2동,PC방,3,,,,,,,,,,,,,,,,
영등포구,도림동,PC방,5,,,,,,,,,,,,,,,,
영등포구,문래동,PC방,4,,,,,,,,,,,,,,,,
영등포구,양평1동,PC방,2,,,,,,,,,,,,,,,,
영등포구,양평2동,PC방,2,,,,,,,,,,,,,,,,
영등포구,신길1동,PC방,9,,,,,,,,,,,,,,,,
영등포구,신길3동,PC방,4,,,,,,,,,,,,,,,,
영등포구,신길4동,PC방,1,,,,,,,,,,,,,,,,
영등포구,신길5동,PC방,2,,,,,,,,,,,,,,,,
영등포구,신길6동,PC방,3,,,,,,,,,,,,,,,,
영등포구,신길7동,PC방,3,,,,,,,,,,,,,,,,
영등포구,대림1동,PC방,5,,,,,,,,,,,,,,,,
영등포구,대림2동,PC방,9,,,,,,,,,,,,,,,,
영등포구,대림3동,PC방,9,,,,,,,,,,,,,,,,
동작구,노량진1동,PC방,17,,,,,,,,,,,,,,,,
동작구,노량진2동,PC방,6,,,,,,,,,,,,,,,,
동작구,상도1동,PC방,14,,,,,,,,,,,,,,,,
동작구,상도2동,PC방,7,,,,,,,,,,,,,,,,
동작구,상도3동,PC방,6,,,,,,,,,,,,,,,,
동작구,상도4동,PC방,3,,,,,,,,,,,,,,,,
동작구,흑석동,PC방,8,,,,,,,,,,,,,,,,
동작구,사당1동,PC방,8,,,,,,,,,,,,,,,,
동작구,사당2동,PC방,7,,,,,,,,,,,,,,,,
동작구,사당3동,PC방,2,,,,,,,,,,,,,,,,
동작구,사당4동,PC방,4,,,,,,,,,,,,,,,,
동작구,사당5동,PC방,1,,,,,,,,,,,,,,,,
동작구,대방동,PC방,6,,,,,,,,,,,,,,,,
동작구,신대방1동,PC방,3,,,,,,,,,,,,,,,,
동작구,신대방2동,PC방,3,,,,,,,,,,,,,,,,
관악구,보라매동,PC방,6,,,,,,,,,,,,,,,,
관악구,청림동,PC방,2,,,,,,,,,,,,,,,,
관악구,성현동,PC방,3,,,,,,,,,,,,,,,,
관악구,행운동,PC방,7,,,,,,,,,,,,,,,,
관악구,낙성대동,PC방,4,,,,,,,,,,,,,,,,
관악구,청룡동,PC방,9,,,,,,,,,,,,,,,,
관악구,은천동,PC방,3,,,,,,,,,,,,,,,,
관악구,중앙동,PC방,3,,,,,,,,,,,,,,,,
관악구,인헌동,PC방,4,,,,,,,,,,,,,,,,
관악구,남현동,PC방,2,,,,,,,,,,,,,,,,
관악구,서원동,PC방,9,,,,,,,,,,,,,,,,
관악구,신원동,PC방,2,,,,,,,,,,,,,,,,
관악구,서림동,PC방,7,,,,,,,,,,,,,,,,
관악구,신사동,PC방,8,,,,,,,,,,,,,,,,
관악구,신림동,PC방,11,,,,,,,,,,,,,,,,
관악구,난향동,PC방,2,,,,,,,,,,,,,,,,
관악구,조원동,PC방,9,,,,,,,,,,,,,,,,
관악구,대학동,PC방,23,,,,,,,,,,,,,,,,
관악구,삼성동,PC방,1,,,,,,,,,,,,,,,,
관악구,미성동,PC방,3,,,,,,,,,,,,,,,,
관악구,난곡동,PC방,6,,,,,,,,,,,,,,,,
서초구,서초1동,PC방,6,,,,,,,,,,,,,,,,
서초구,서초2동,PC방,4,,,,,,,,,,,,,,,,
서초구,서초3동,PC방,7,,,,,,,,,,,,,,,,
서초구,서초4동,PC방,3,,,,,,,,,,,,,,,,
서초구,잠원동,PC방,3,,,,,,,,,,,,,,,,
서초구,반포본동,PC방,1,,,,,,,,,,,,,,,,
서초구,반포1동,PC방,8,,,,,,,,,,,,,,,,
서초구,반포2동,PC방,0,,,,,,,,,,,,,,,,
서초구,반포3동,PC방,3,,,,,,,,,,,,,,,,
서초구,반포4동,PC방,5,,,,,,,,,,,,,,,,
서초구,방배본동,PC방,4,,,,,,,,,,,,,,,,
서초구,방배1동,PC방,8,,,,,,,,,,,,,,,,
서초구,방배2동,PC방,2,,,,,,,,,,,,,,,,
서초구,방배3동,PC방,0,,,,,,,,,,,,,,,,
서초구,방배4동,PC방,1,,,,,,,,,,,,,,,,
서초구,양재1동,PC방,7,,,,,,,,,,,,,,,,
서초구,양재2동,PC방,4,,,,,,,,,,,,,,,,
서초구,내곡동,PC방,0,,,,,,,,,,,,,,,,
강남구,신사동,PC방,4,,,,,,,,,,,,,,,,
강남구,논현1동,PC방,8,,,,,,,,,,,,,,,,
강남구,논현2동,PC방,8,,,,,,,,,,,,,,,,
강남구,압구정동,PC방,6,,,,,,,,,,,,,,,,
강남구,청담동,PC방,4,,,,,,,,,,,,,,,,
강남구,삼성1동,PC방,4,,,,,,,,,,,,,,,,
강남구,삼성2동,PC방,3,,,,,,,,,,,,,,,,
강남구,대치1동,PC방,5,,,,,,,,,,,,,,,,
강남구,대치2동,PC방,4,,,,,,,,,,,,,,,,
강남구,대치4동,PC방,8,,,,,,,,,,,,,,,,
강남구,역삼1동,PC방,31,,,,,,,,,,,,,,,,
강남구,역삼2동,PC방,6,,,,,,,,,,,,,,,,
강남구,도곡1동,PC방,0,,,,,,,,,,,,,,,,
강남구,도곡2동,PC방,2,,,,,,,,,,,,,,,,
강남구,개포1동,PC방,0,,,,,,,,,,,,,,,,
강남구,개포2동,PC방,1,,,,,,,,,,,,,,,,
강남구,개포4동,PC방,4,,,,,,,,,,,,,,,,
강남구,세곡동,PC방,3,,,,,,,,,,,,,,,,
강남구,일원본동,PC방,1,,,,,,,,,,,,,,,,
강남구,일원1동,PC방,8,,,,,,,,,,,,,,,,
강남구,일원2동,PC방,1,,,,,,,,,,,,,,,,
강남구,수서동,PC방,2,,,,,,,,,,,,,,,,
송파구,풍납1동,PC방,3,,,,,,,,,,,,,,,,
송파구,풍납2동,PC방,3,,,,,,,,,,,,,,,,
송파구,거여1동,PC방,5,,,,,,,,,,,,,,,,
송파구,거여2동,PC방,5,,,,,,,,,,,,,,,,
송파구,마천1동,PC방,3,,,,,,,,,,,,,,,,
송파구,마천2동,PC방,9,,,,,,,,,,,,,,,,
송파구,방이1동,PC방,3,,,,,,,,,,,,,,,,
송파구,방이2동,PC방,11,,,,,,,,,,,,,,,,
송파구,오륜동,PC방,1,,,,,,,,,,,,,,,,
송파구,오금동,PC방,7,,,,,,,,,,,,,,,,
송파구,송파1동,PC방,6,,,,,,,,,,,,,,,,
송파구,송파2동,PC방,4,,,,,,,,,,,,,,,,
송파구,석촌동,PC방,7,,,,,,,,,,,,,,,,
송파구,삼전동,PC방,8,,,,,,,,,,,,,,,,
송파구,가락본동,PC방,10,,,,,,,,,,,,,,,,
송파구,가락1동,PC방,0,,,,,,,,,,,,,,,,
송파구,가락2동,PC방,9,,,,,,,,,,,,,,,,
송파구,문정1동,PC방,4,,,,,,,,,,,,,,,,
송파구,문정2동,PC방,4,,,,,,,,,,,,,,,,
송파구,장지동,PC방,6,,,,,,,,,,,,,,,,
송파구,위례동,PC방,1,,,,,,,,,,,,,,,,
송파구,잠실본동,PC방,21,,,,,,,,,,,,,,,,
송파구,잠실2동,PC방,0,,,,,,,,,,,,,,,,
송파구,잠실3동,PC방,0,,,,,,,,,,,,,,,,
송파구,잠실4동,PC방,0,,,,,,,,,,,,,,,,
송파구,잠실6동,PC방,1,,,,,,,,,,,,,,,,
송파구,잠실7동,PC방,0,,,,,,,,,,,,,,,,
강독구,강일동,PC방,4,,,,,,,,,,,,,,,,
강독구,상일동,PC방,5,,,,,,,,,,,,,,,,
강독구,명일1동,PC방,7,,,,,,,,,,,,,,,,
강독구,명일2동,PC방,11,,,,,,,,,,,,,,,,
강독구,고덕1동,PC방,1,,,,,,,,,,,,,,,,
강독구,고덕2동,PC방,2,,,,,,,,,,,,,,,,
강독구,암사1동,PC방,10,,,,,,,,,,,,,,,,
강독구,암사2동,PC방,3,,,,,,,,,,,,,,,,
강독구,암사3동,PC방,0,,,,,,,,,,,,,,,,
강독구,천호1동,PC방,7,,,,,,,,,,,,,,,,
강독구,천호2동,PC방,8,,,,,,,,,,,,,,,,
강독구,천호3동,PC방,5,,,,,,,,,,,,,,,,
강독구,성내1동,PC방,0,,,,,,,,,,,,,,,,
강독구,성내2동,PC방,11,,,,,,,,,,,,,,,,
강독구,성내3동,PC방,17,,,,,,,,,,,,,,,,
강독구,길동,PC방,12,,,,,,,,,,,,,,,,
강독구,둔촌1동,PC방,0,,,,,,,,,,,,,,,,
강독구,둔촌2동,PC방,6,,,,,,,,,,,,,,,,
종로구,청운효자동,편의점,12,,,,,,,,,,,,,,,,
종로구,사직동,편의점,30,,,,,,,,,,,,,,,,
종로구,삼청동,편의점,7,,,,,,,,,,,,,,,,
종로구,부암동,편의점,12,,,,,,,,,,,,,,,,
종로구,평창동,편의점,14,,,,,,,,,,,,,,,,
종로구,무악동,편의점,4,,,,,,,,,,,,,,,,
종로구,교남동,편의점,16,,,,,,,,,,,,,,,,
종로구,가회동,편의점,8,,,,,,,,,,,,,,,,
종로구,종로1.2.3.4가동,편의점,112,,,,,,,,,,,,,,,,
종로구,종로5.6가동,편의점,24,,,,,,,,,,,,,,,,
종로구,이화동,편의점,19,,,,,,,,,,,,,,,,
종로구,혜화동,편의점,32,,,,,,,,,,,,,,,,
종로구,창신1동,편의점,7,,,,,,,,,,,,,,,,
종로구,창신2동,편의점,4,,,,,,,,,,,,,,,,
종로구,창신3동,편의점,4,,,,,,,,,,,,,,,,
종로구,숭인1동,편의점,8,,,,,,,,,,,,,,,,
종로구,숭인2동,편의점,25,,,,,,,,,,,,,,,,
중구,소공동,편의점,53,,,,,,,,,,,,,,,,
중구,회현동,편의점,59,,,,,,,,,,,,,,,,
중구,명동,편의점,92,,,,,,,,,,,,,,,,
중구,필동,편의점,31,,,,,,,,,,,,,,,,
중구,장충동,편의점,17,,,,,,,,,,,,,,,,
중구,광희동,편의점,52,,,,,,,,,,,,,,,,
중구,을지로동,편의점,33,,,,,,,,,,,,,,,,
중구,신당동,편의점,34,,,,,,,,,,,,,,,,
중구,다산동,편의점,19,,,,,,,,,,,,,,,,
중구,약수동,편의점,12,,,,,,,,,,,,,,,,
중구,청구동,편의점,6,,,,,,,,,,,,,,,,
중구,신당5동,편의점,8,,,,,,,,,,,,,,,,
중구,동화동,편의점,10,,,,,,,,,,,,,,,,
중구,황학동,편의점,14,,,,,,,,,,,,,,,,
중구,중림동,편의점,13,,,,,,,,,,,,,,,,
용산구,후암동,편의점,19,,,,,,,,,,,,,,,,
용산구,용산2가동,편의점,19,,,,,,,,,,,,,,,,
용산구,남영동,편의점,32,,,,,,,,,,,,,,,,
용산구,청파동,편의점,27,,,,,,,,,,,,,,,,
용산구,원효로1동,편의점,19,,,,,,,,,,,,,,,,
용산구,원효로2동,편의점,15,,,,,,,,,,,,,,,,
용산구,효창동,편의점,9,,,,,,,,,,,,,,,,
용산구,용문동,편의점,9,,,,,,,,,,,,,,,,
용산구,한강로동,편의점,47,,,,,,,,,,,,,,,,
용산구,이촌1동,편의점,14,,,,,,,,,,,,,,,,
용산구,이촌2동,편의점,6,,,,,,,,,,,,,,,,
