지역구,지역동,업종,점포수,,,,,,,,,,,,,,,,
용산구,이태원1동,편의점,26,,,,,,,,,,,,,,,,
용산구,이태원2동,편의점,13,,,,,,,,,,,,,,,,
용산구,한남동,편의점,26,,,,,,,,,,,,,,,,
용산구,서빙고동,편의점,9,,,,,,,,,,,,,,,,
용산구,보광동,편의점,10,,,,,,,,,,,,,,,,
성동구,왕십리2동,편의점,10,,,,,,,,,,,,,,,,
성동구,왕십리도선동,편의점,24,,,,,,,,,,,,,,,,
성동구,마장동,편의점,19,,,,,,,,,,,,,,,,
성동구,사근동,편의점,37,,,,,,,,,,,,,,,,
성동구,행당1동,편의점,18,,,,,,,,,,,,,,,,
성동구,행당2동,편의점,7,,,,,,,,,,,,,,,,
성동구,응봉동,편의점,4,,,,,,,,,,,,,,,,
성동구,금호1가동,편의점,8,,,,,,,,,,,,,,,,
성동구,금호2.3가동,편의점,15,,,,,,,,,,,,,,,,
성동구,금호4가동,편의점,7,,,,,,,,,,,,,,,,
성동구,옥수동,편의점,12,,,,,,,,,,,,,,,,
성동구,성수1가1동,편의점,23,,,,,,,,,,,,,,,,
성동구,성수1가2동,편의점,31,,,,,,,,,,,,,,,,
성동구,성수2가1동,편의점,22,,,,,,,,,,,,,,,,
성동구,성수2가3동,편의점,58,,,,,,,,,,,,,,,,
성동구,송정동,편의점,8,,,,,,,,,,,,,,,,
성동구,용답동,편의점,16,,,,,,,,,,,,,,,,
광진구,화양동,편의점,60,,,,,,,,,,,,,,,,
광진구,군자동,편의점,29,,,,,,,,,,,,,,,,
광진구,중곡1동,편의점,15,,,,,,,,,,,,,,,,
광진구,중곡2동,편의점,27,,,,,,,,,,,,,,,,
광진구,중곡3동,편의점,16,,,,,,,,,,,,,,,,
광진구,중곡4동,편의점,20,,,,,,,,,,,,,,,,
광진구,능동,편의점,21,,,,,,,,,,,,,,,,
광진구,광장동,편의점,20,,,,,,,,,,,,,,,,
광진구,자양1동,편의점,21,,,,,,,,,,,,,,,,
광진구,자양2동,편의점,20,,,,,,,,,,,,,,,,
광진구,자양3동,편의점,27,,,,,,,,,,,,,,,,
광진구,자양4동,편의점,30,,,,,,,,,,,,,,,,
광진구,구의1동,편의점,29,,,,,,,,,,,,,,,,
광진구,구의2동,편의점,17,,,,,,,,,,,,,,,,
광진구,구의3동,편의점,32,,,,,,,,,,,,,,,,
동대문구,용신동,편의점,50,,,,,,,,,,,,,,,,
동대문구,제기동,편의점,32,,,,,,,,,,,,,,,,
동대문구,전농1동,편의점,29,,,,,,,,,,,,,,,,
동대문구,전농2동,편의점,16,,,,,,,,,,,,,,,,
동대문구,답십리1동,편의점,32,,,,,,,,,,,,,,,,
동대문구,답십리2동,편의점,16,,,,,,,,,,,,,,,,
동대문구,장안1동,편의점,56,,,,,,,,,,,,,,,,
동대문구,장안2동,편의점,37,,,,,,,,,,,,,,,,
동대문구,청량리동,편의점,17,,,,,,,,,,,,,,,,
동대문구,회기동,편의점,23,,,,,,,,,,,,,,,,
동대문구,휘경1동,편의점,18,,,,,,,,,,,,,,,,
동대문구,휘경2동,편의점,16,,,,,,,,,,,,,,,,
동대문구,이문1동,편의점,28,,,,,,,,,,,,,,,,
동대문구,이문2동,편의점,12,,,,,,,,,,,,,,,,
중랑구,면목2동,편의점,22,,,,,,,,,,,,,,,,
중랑구,면목4동,편의점,14,,,,,,,,,,,,,,,,
중랑구,면목5동,편의점,9,,,,,,,,,,,,,,,,
중랑구,면목본동,편의점,30,,,,,,,,,,,,,,,,
중랑구,면목7동,편의점,17,,,,,,,,,,,,,,,,
중랑구,면목3.8동,편의점,19,,,,,,,,,,,,,,,,
중랑구,상봉1동,편의점,14,,,,,,,,,,,,,,,,
중랑구,상봉2동,편의점,35,,,,,,,,,,,,,,,,
중랑구,중화1동,편의점,18,,,,,,,,,,,,,,,,
중랑구,중화2동,편의점,18,,,,,,,,,,,,,,,,
중랑구,묵1동,편의점,22,,,,,,,,,,,,,,,,
중랑구,묵2동,편의점,17,,,,,,,,,,,,,,,,
중랑구,망우본동,편의점,32,,,,,,,,,,,,,,,,
중랑구,망우3동,편의점,12,,,,,,,,,,,,,,,,
중랑구,신내1동,편의점,20,,,,,,,,,,,,,,,,
중랑구,신내2동,편의점,10,,,,,,,,,,,,,,,,
성북구,성북동,편의점,17,,,,,,,,,,,,,,,,
성북구,삼선동,편의점,32,,,,,,,,,,,,,,,,
성북구,동선동,편의점,36,,,,,,,,,,,,,,,,
성북구,돈암1동,편의점,7,,,,,,,,,,,,,,,,
성북구,돈암2동,편의점,6,,,,,,,,,,,,,,,,
성북구,안암동,편의점,45,,,,,,,,,,,,,,,,
성북구,보문동,편의점,16,,,,,,,,,,,,,,,,
성북구,정릉1동,편의점,14,,,,,,,,,,,,,,,,
성북구,정릉2동,편의점,18,,,,,,,,,,,,,,,,
성북구,정릉3동,편의점,15,,,,,,,,,,,,,,,,
성북구,정릉4동,편의점,18,,,,,,,,,,,,,,,,
성북구,길음1동,편의점,8,,,,,,,,,,,,,,,,
성북구,길음2동,편의점,8,,,,,,,,,,,,,,,,
성북구,종암동,편의점,27,,,,,,,,,,,,,,,,
성북구,월곡1동,편의점,13,,,,,,,,,,,,,,,,
성북구,월곡2동,편의점,24,,,,,,,,,,,,,,,,
성북구,장위1동,편의점,13,,,,,,,,,,,,,,,,
성북구,장위2동,편의점,9,,,,,,,,,,,,,,,,
성북구,장위3동,편의점,8,,,,,,,,,,,,,,,,
성북구,석관동,편의점,22,,,,,,,,,,,,,,,,
강북구,삼양동,편의점,13,,,,,,,,,,,,,,,,
강북구,미아동,편의점,31,,,,,,,,,,,,,,,,
강북구,송중동,편의점,29,,,,,,,,,,,,,,,,
강북구,송천동,편의점,22,,,,,,,,,,,,,,,,
강북구,삼각산동,편의점,9,,,,,,,,,,,,,,,,
강북구,번1동,편의점,30,,,,,,,,,,,,,,,,
강북구,번2동,편의점,8,,,,,,,,,,,,,,,,
강북구,번3동,편의점,11,,,,,,,,,,,,,,,,
강북구,수유1동,편의점,23,,,,,,,,,,,,,,,,
강북구,수유2동,편의점,17,,,,,,,,,,,,,,,,
강북구,수유3동,편의점,34,,,,,,,,,,,,,,,,
강북구,우이동,편의점,18,,,,,,,,,,,,,,,,
강북구,인수동,편의점,27,,,,,,,,,,,,,,,,
도봉구,창1동,편의점,13,,,,,,,,,,,,,,,,
도봉구,창2동,편의점,21,,,,,,,,,,,,,,,,
도봉구,창3동,편의점,13,,,,,,,,,,,,,,,,
도봉구,창4동,편의점,19,,,,,,,,,,,,,,,,
도봉구,창5동,편의점,20,,,,,,,,,,,,,,,,
도봉구,도봉1동,편의점,23,,,,,,,,,,,,,,,,
도봉구,도봉2동,편의점,14,,,,,,,,,,,,,,,,
도봉구,쌍문1동,편의점,18,,,,,,,,,,,,,,,,
도봉구,쌍문2동,편의점,14,,,,,,,,,,,,,,,,
도봉구,쌍문3동,편의점,15,,,,,,,,,,,,,,,,
도봉구,쌍문4동,편의점,13,,,,,,,,,,,,,,,,
도봉구,방학1동,편의점,25,,,,,,,,,,,,,,,,
도봉구,방학2동,편의점,17,,,,,,,,,,,,,,,,
도봉구,방학3동,편의점,12,,,,,,,,,,,,,,,,
노원구,월계1동,편의점,33,,,,,,,,,,,,,,,,
노원구,월계2동,편의점,18,,,,,,,,,,,,,,,,
노원구,월계3동,편의점,10,,,,,,,,,,,,,,,,
노원구,공릉1동,편의점,45,,,,,,,,,,,,,,,,
노원구,공릉2동,편의점,36,,,,,,,,,,,,,,,,
노원구,하계1동,편의점,20,,,,,,,,,,,,,,,,
노원구,하계2동,편의점,6,,,,,,,,,,,,,,,,
노원구,중계본동,편의점,15,,,,,,,,,,,,,,,,
노원구,중계1동,편의점,15,,,,,,,,,,,,,,,,
노원구,중계4동,편의점,12,,,,,,,,,,,,,,,,
노원구,중계2.3동,편의점,10,,,,,,,,,,,,,,,,
노원구,상계1동,편의점,26,,,,,,,,,,,,,,,,
노원구,상계2동,편의점,31,,,,,,,,,,,,,,,,
노원구,상계3.4동,편의점,17,,,,,,,,,,,,,,,,
노원구,상계5동,편의점,17,,,,,,,,,,,,,,,,
노원구,상계6.7동,편의점,28,,,,,,,,,,,,,,,,
노원구,상계8동,편의점,5,,,,,,,,,,,,,,,,
노원구,상계9동,편의점,10,,,,,,,,,,,,,,,,
노원구,상계10동,편의점,6,,,,,,,,,,,,,,,,
은평구,녹번동,편의점,31,,,,,,,,,,,,,,,,
은평구,불광1동,편의점,14,,,,,,,,,,,,,,,,
은평구,불광2동,편의점,29,,,,,,,,,,,,,,,,
은평구,갈현1동,편의점,23,,,,,,,,,,,,,,,,
은평구,갈현2동,편의점,32,,,,,,,,,,,,,,,,
은평구,구산동,편의점,25,,,,,,,,,,,,,,,,
은평구,대조동,편의점,37,,,,,,,,,,,,,,,,
은평구,응암1동,편의점,27,,,,,,,,,,,,,,,,
은평구,응암2동,편의점,6,,,,,,,,,,,,,,,,
은평구,응암3동,편의점,34,,,,,,,,,,,,,,,,
은평구,역촌동,편의점,42,,,,,,,,,,,,,,,,
은평구,신사1동,편의점,21,,,,,,,,,,,,,,,,
은평구,신사2동,편의점,11,,,,,,,,,,,,,,,,
은평구,증산동,편의점,12,,,,,,,,,,,,,,,,
은평구,수색동,편의점,1,,,,,,,,,,,,,,,,
은평구,진관동,편의점,38,,,,,,,,,,,,,,,,
서대문구,천연동,편의점,13,,,,,,,,,,,,,,,,
서대문구,북아현동,편의점,9,,,,,,,,,,,,,,,,
서대문구,충현동,편의점,32,,,,,,,,,,,,,,,,
서대문구,신촌동,편의점,86,,,,,,,,,,,,,,,,
서대문구,연희동,편의점,44,,,,,,,,,,,,,,,,
서대문구,홍제1동,편의점,17,,,,,,,,,,,,,,,,
서대문구,홍제3동,편의점,13,,,,,,,,,,,,,,,,
서대문구,홍제2동,편의점,6,,,,,,,,,,,,,,,,
서대문구,홍은1동,편의점,13,,,,,,,,,,,,,,,,
서대문구,홍은2동,편의점,25,,,,,,,,,,,,,,,,
서대문구,남가좌1동,편의점,10,,,,,,,,,,,,,,,,
서대문구,남가좌2동,편의점,23,,,,,,,,,,,,,,,,
서대문구,북가좌1동,편의점,11,,,,,,,,,,,,,,,,
서대문구,북가좌2동,편의점,31,,,,,,,,,,,,,,,,
마포구,아현동,편의점,26,,,,,,,,,,,,,,,,
마포구,공덕동,편의점,28,,,,,,,,,,,,,,,,
마포구,도화동,편의점,24,,,,,,,,,,,,,,,,
마포구,용강동,편의점,28,,,,,,,,,,,,,,,,
마포구,대흥동,편의점,41,,,,,,,,,,,,,,,,
마포구,염리동,편의점,9,,,,,,,,,,,,,,,,
마포구,신수동,편의점,17,,,,,,,,,,,,,,,,
마포구,서강동,편의점,34,,,,,,,,,,,,,,,,
마포구,서교동,편의점,121,,,,,,,,,,,,,,,,
마포구,합정동,편의점,28,,,,,,,,,,,,,,,,
마포구,망원1동,편의점,26,,,,,,,,,,,,,,,,
마포구,망원2동,편의점,18,,,,,,,,,,,,,,,,
마포구,연남동,편의점,25,,,,,,,,,,,,,,,,
마포구,성산1동,편의점,29,,,,,,,,,,,,,,,,
마포구,성산2동,편의점,35,,,,,,,,,,,,,,,,
마포구,상암동,편의점,48,,,,,,,,,,,,,,,,
양천구,목1동,편의점,34,,,,,,,,,,,,,,,,
양천구,목2동,편의점,27,,,,,,,,,,,,,,,,
양천구,목3동,편의점,18,,,,,,,,,,,,,,,,
양천구,목4동,편의점,19,,,,,,,,,,,,,,,,
양천구,목5동,편의점,20,,,,,,,,,,,,,,,,
양천구,신월1동,편의점,14,,,,,,,,,,,,,,,,
양천구,신월2동,편의점,12,,,,,,,,,,,,,,,,
양천구,신월3동,편의점,13,,,,,,,,,,,,,,,,
양천구,신월4동,편의점,17,,,,,,,,,,,,,,,,
양천구,신월5동,편의점,19,,,,,,,,,,,,,,,,
양천구,신월6동,편의점,10,,,,,,,,,,,,,,,,
양천구,신월7동,편의점,15,,,,,,,,,,,,,,,,
양천구,신정1동,편의점,10,,,,,,,,,,,,,,,,
양천구,신정2동,편의점,12,,,,,,,,,,,,,,,,
양천구,신정3동,편의점,19,,,,,,,,,,,,,,,,
양천구,신정4동,편의점,40,,,,,,,,,,,,,,,,
양천구,신정6동,편의점,13,,,,,,,,,,,,,,,,
양천구,신정7동,편의점,9,,,,,,,,,,,,,,,,
강서구,염창동,편의점,31,,,,,,,,,,,,,,,,
강서구,등촌1동,편의점,36,,,,,,,,,,,,,,,,
강서구,등촌2동,편의점,10,,,,,,,,,,,,,,,,
강서구,등촌3동,편의점,27,,,,,,,,,,,,,,,,
강서구,화곡1동,편의점,58,,,,,,,,,,,,,,,,
강서구,화곡2동,편의점,13,,,,,,,,,,,,,,,,
강서구,화곡3동,편의점,16,,,,,,,,,,,,,,,,
강서구,화곡4동,편의점,17,,,,,,,,,,,,,,,,
강서구,화곡본동,편의점,28,,,,,,,,,,,,,,,,
강서구,화곡6동,편의점,32,,,,,,,,,,,,,,,,
강서구,화곡8동,편의점,15,,,,,,,,,,,,,,,,
강서구,가양1동,편의점,87,,,,,,,,,,,,,,,,
강서구,가양2동,편의점,6,,,,,,,,,,,,,,,,
강서구,가양3동,편의점,7,,,,,,,,,,,,,,,,
강서구,발산1동,편의점,42,,,,,,,,,,,,,,,,
강서구,우장산동,편의점,24,,,,,,,,,,,,,,,,
강서구,공항동,편의점,46,,,,,,,,,,,,,,,,
강서구,방화1동,편의점,34,,,,,,,,,,,,,,,,
강서구,방화2동,편의점,26,,,,,,,,,,,,,,,,
강서구,방화3동,편의점,19,,,,,,,,,,,,,,,,
구로구,신도림동,편의점,36,,,,,,,,,,,,,,,,
구로구,구로1동,편의점,12,,,,,,,,,,,,,,,,
구로구,구로2동,편의점,30,,,,,,,,,,,,,,,,
구로구,구로3동,편의점,67,,,,,,,,,,,,,,,,
구로구,구로4동,편의점,19,,,,,,,,,,,,,,,,
구로구,구로5동,편의점,31,,,,,,,,,,,,,,,,
구로구,가리봉동,편의점,14,,,,,,,,,,,,,,,,
구로구,고척1동,편의점,15,,,,,,,,,,,,,,,,
구로구,고척2동,편의점,25,,,,,,,,,,,,,,,,
구로구,개봉1동,편의점,24,,,,,,,,,,,,,,,,
구로구,개봉2동,편의점,13,,,,,,,,,,,,,,,,
구로구,개봉3동,편의점,9,,,,,,,,,,,,,,,,
구로구,오류1동,편의점,25,,,,,,,,,,,,,,,,
구로구,오류2동,편의점,34,,,,,,,,,,,,,,,,
구로구,수궁동,편의점,21,,,,,,,,,,,,,,,,
금천구,가산동,편의점,127,,,,,,,,,,,,,,,,
금천구,독산1동,편의점,44,,,,,,,,,,,,,,,,
금천구,독산2동,편의점,16,,,,,,,,,,,,,,,,
금천구,독산3동,편의점,25,,,,,,,,,,,,,,,,
금천구,독산4동,편의점,13,,,,,,,,,,,,,,,,
금천구,시흥1동,편의점,41,,,,,,,,,,,,,,,,
금천구,시흥2동,편의점,3,,,,,,,,,,,,,,,,
금천구,시흥3동,편의점,9,,,,,,,,,,,,,,,,
금천구,시흥4동,편의점,11,,,,,,,,,,,,,,,,
금천구,시흥5동,편의점,16,,,,,,,,,,,,,,,,
영등포구,영등포본동,편의점,21,,,,,,,,,,,,,,,,
영등포구,영등포동,편의점,67,,,,,,,,,,,,,,,,
영등포구,여의동,편의점,109,,,,,,,,,,,,,,,,
영등포구,당산1동,편의점,39,,,,,,,,,,,,,,,,
영등포구,당산2동,편의점,44,,,,,,,,,,,,,,,,
영등포구,도림동,편의점,12,,,,,,,,,,,,,,,,
영등포구,문래동,편의점,45,,,,,,,,,,,,,,,,
영등포구,양평1동,편의점,22,,,,,,,,,,,,,,,,
영등포구,양평2동,편의점,37,,,,,,,,,,,,,,,,
영등포구,신길1동,편의점,18,,,,,,,,,,,,,,,,
영등포구,신길3동,편의점,11,,,,,,,,,,,,,,,,
영등포구,신길4동,편의점,6,,,,,,,,,,,,,,,,
영등포구,신길5동,편의점,8,,,,,,,,,,,,,,,,
영등포구,신길6동,편의점,14,,,,,,,,,,,,,,,,
영등포구,신길7동,편의점,17,,,,,,,,,,,,,,,,
영등포구,대림1동,편의점,14,,,,,,,,,,,,,,,,
영등포구,대림2동,편의점,21,,,,,,,,,,,,,,,,
영등포구,대림3동,편의점,31,,,,,,,,,,,,,,,,
동작구,노량진1동,편의점,40,,,,,,,,,,,,,,,,
동작구,노량진2동,편의점,18,,,,,,,,,,,,,,,,
동작구,상도1동,편의점,48,,,,,,,,,,,,,,,,
동작구,상도2동,편의점,16,,,,,,,,,,,,,,,,
동작구,상도3동,편의점,13,,,,,,,,,,,,,,,,
동작구,상도4동,편의점,15,,,,,,,,,,,,,,,,
동작구,흑석동,편의점,27,,,,,,,,,,,,,,,,
동작구,사당1동,편의점,26,,,,,,,,,,,,,,,,
동작구,사당2동,편의점,27,,,,,,,,,,,,,,,,
동작구,사당3동,편의점,13,,,,,,,,,,,,,,,,
동작구,사당4동,편의점,8,,,,,,,,,,,,,,,,
동작구,사당5동,편의점,11,,,,,,,,,,,,,,,,
동작구,대방동,편의점,35,,,,,,,,,,,,,,,,
동작구,신대방1동,편의점,11,,,,,,,,,,,,,,,,
동작구,신대방2동,편의점,30,,,,,,,,,,,,,,,,
관악구,보라매동,편의점,18,,,,,,,,,,,,,,,,
관악구,청림동,편의점,7,,,,,,,,,,,,,,,,
관악구,성현동,편의점,9,,,,,,,,,,,,,,,,
관악구,행운동,편의점,31,,,,,,,,,,,,,,,,
관악구,낙성대동,편의점,26,,,,,,,,,,,,,,,,
관악구,청룡동,편의점,43,,,,,,,,,,,,,,,,
관악구,은천동,편의점,23,,,,,,,,,,,,,,,,
관악구,중앙동,편의점,20,,,,,,,,,,,,,,,,
관악구,인헌동,편의점,22,,,,,,,,,,,,,,,,
관악구,남현동,편의점,19,,,,,,,,,,,,,,,,
관악구,서원동,편의점,29,,,,,,,,,,,,,,,,
관악구,신원동,편의점,10,,,,,,,,,,,,,,,,
관악구,서림동,편의점,22,,,,,,,,,,,,,,,,
관악구,신사동,편의점,24,,,,,,,,,,,,,,,,
관악구,신림동,편의점,36,,,,,,,,,,,,,,,,
관악구,난향동,편의점,3,,,,,,,,,,,,,,,,
관악구,조원동,편의점,24,,,,,,,,,,,,,,,,
관악구,대학동,편의점,40,,,,,,,,,,,,,,,,
관악구,삼성동,편의점,9,,,,,,,,,,,,,,,,
관악구,미성동,편의점,22,,,,,,,,,,,,,,,,
관악구,난곡동,편의점,19,,,,,,,,,,,,,,,,
서초구,서초1동,편의점,35,,,,,,,,,,,,,,,,
서초구,서초2동,편의점,43,,,,,,,,,,,,,,,,
서초구,서초3동,편의점,77,,,,,,,,,,,,,,,,
서초구,서초4동,편의점,36,,,,,,,,,,,,,,,,
서초구,잠원동,편의점,27,,,,,,,,,,,,,,,,
서초구,반포본동,편의점,7,,,,,,,,,,,,,,,,
서초구,반포1동,편의점,27,,,,,,,,,,,,,,,,
서초구,반포2동,편의점,7,,,,,,,,,,,,,,,,
서초구,반포3동,편의점,10,,,,,,,,,,,,,,,,
서초구,반포4동,편의점,46,,,,,,,,,,,,,,,,
서초구,방배본동,편의점,19,,,,,,,,,,,,,,,,
서초구,방배1동,편의점,21,,,,,,,,,,,,,,,,
서초구,방배2동,편의점,25,,,,,,,,,,,,,,,,
서초구,방배3동,편의점,18,,,,,,,,,,,,,,,,
서초구,방배4동,편의점,22,,,,,,,,,,,,,,,,
서초구,양재1동,편의점,44,,,,,,,,,,,,,,,,
서초구,양재2동,편의점,44,,,,,,,,,,,,,,,,
서초구,내곡동,편의점,11,,,,,,,,,,,,,,,,
강남구,신사동,편의점,41,,,,,,,,,,,,,,,,
강남구,논현1동,편의점,76,,,,,,,,,,,,,,,,
강남구,논현2동,편의점,72,,,,,,,,,,,,,,,,
강남구,압구정동,편의점,55,,,,,,,,,,,,,,,,
강남구,청담동,편의점,54,,,,,,,,,,,,,,,,
강남구,삼성1동,편의점,57,,,,,,,,,,,,,,,,
강남구,삼성2동,편의점,52,,,,,,,,,,,,,,,,
강남구,대치1동,편의점,21,,,,,,,,,,,,,,,,
강남구,대치2동,편의점,47,,,,,,,,,,,,,,,,
강남구,대치4동,편의점,62,,,,,,,,,,,,,,,,
강남구,역삼1동,편의점,189,,,,,,,,,,,,,,,,
강남구,역삼2동,편의점,54,,,,,,,,,,,,,,,,
강남구,도곡1동,편의점,24,,,,,,,,,,,,,,,,
강남구,도곡2동,편의점,24,,,,,,,,,,,,,,,,
강남구,개포1동,편의점,2,,,,,,,,,,,,,,,,
강남구,개포2동,편의점,9,,,,,,,,,,,,,,,,
강남구,개포4동,편의점,27,,,,,,,,,,,,,,,,
강남구,세곡동,편의점,22,,,,,,,,,,,,,,,,
강남구,일원본동,편의점,12,,,,,,,,,,,,,,,,
강남구,일원1동,편의점,12,,,,,,,,,,,,,,,,
강남구,일원2동,편의점,8,,,,,,,,,,,,,,,,
강남구,수서동,편의점,18,,,,,,,,,,,,,,,,
송파구,풍납1동,편의점,8,,,,,,,,,,,,,,,,
송파구,풍납2동,편의점,20,,,,,,,,,,,,,,,,
송파구,거여1동,편의점,12,,,,,,,,,,,,,,,,
송파구,거여2동,편의점,11,,,,,,,,,,,,,,,,
송파구,마천1동,편의점,14,,,,,,,,,,,,,,,,
송파구,마천2동,편의점,11,,,,,,,,,,,,,,,,
송파구,방이1동,편의점,20,,,,,,,,,,,,,,,,
송파구,방이2동,편의점,39,,,,,,,,,,,,,,,,
송파구,오륜동,편의점,15,,,,,,,,,,,,,,,,
송파구,오금동,편의점,44,,,,,,,,,,,,,,,,
송파구,송파1동,편의점,27,,,,,,,,,,,,,,,,
송파구,송파2동,편의점,16,,,,,,,,,,,,,,,,
송파구,석촌동,편의점,47,,,,,,,,,,,,,,,,
송파구,삼전동,편의점,36,,,,,,,,,,,,,,,,
송파구,가락본동,편의점,39,,,,,,,,,,,,,,,,
송파구,가락1동,편의점,11,,,,,,,,,,,,,,,,
송파구,가락2동,편의점,21,,,,,,,,,,,,,,,,
송파구,문정1동,편의점,13,,,,,,,,,,,,,,,,
송파구,문정2동,편의점,66,,,,,,,,,,,,,,,,
송파구,장지동,편의점,20,,,,,,,,,,,,,,,,
송파구,위례동,편의점,16,,,,,,,,,,,,,,,,
송파구,잠실본동,편의점,56,,,,,,,,,,,,,,,,
송파구,잠실2동,편의점,24,,,,,,,,,,,,,,,,
송파구,잠실3동,편의점,19,,,,,,,,,,,,,,,,
송파구,잠실4동,편의점,6,,,,,,,,,,,,,,,,
송파구,잠실6동,편의점,24,,,,,,,,,,,,,,,,
송파구,잠실7동,편의점,2,,,,,,,,,,,,,,,,
강동구,강일동,편의점,25,,,,,,,,,,,,,,,,
강동구,상일동,편의점,15,,,,,,,,,,,,,,,,
강동구,명일1동,편의점,17,,,,,,,,,,,,,,,,
강동구,명일2동,편의점,17,,,,,,,,,,,,,,,,
강동구,고덕1동,편의점,8,,,,,,,,,,,,,,,,
강동구,고덕2동,편의점,8,,,,,,,,,,,,,,,,
강동구,암사1동,편의점,31,,,,,,,,,,,,,,,,
강동구,암사2동,편의점,11,,,,,,,,,,,,,,,,
강동구,암사3동,편의점,7,,,,,,,,,,,,,,,,
강동구,천호1동,편의점,23,,,,,,,,,,,,,,,,
강동구,천호2동,편의점,51,,,,,,,,,,,,,,,,
강동구,천호3동,편의점,26,,,,,,,,,,,,,,,,
강동구,성내1동,편의점,22,,,,,,,,,,,,,,,,
강동구,성내2동,편의점,27,,,,,,,,,,,,,,,,
강동구,성내3동,편의점,32,,,,,,,,,,,,,,,,
강동구,길동,편의점,60,,,,,,,,,,,,,,,,
강동구,둔촌1동,편의점,5,,,,,,,,,,,,,,,,
강동구,둔촌2동,편의점,20,,,,,,,,,,,,,,,,
